Especialidad,Jornada_Horaria,Mes,Semana_Iso,Dia_Sem_Iso,Oferta_programada,Bloqueo,Oferta_disponible,Citas_asignadas,Sobrecupos,Cupos_Vendidos,Ticket_Integral_Especialidad
Categoria_06,Turno_B,3,10,4,35,0,35,35,0,0,717611
Categoria_43,Turno_B,3,13,3,8,0,8,0,0,0,129176
Categoria_20,Turno_A,3,14,2,20,0,20,0,0,0,804824
Categoria_54,Turno_A,3,12,5,8,0,8,0,0,0,130151
Categoria_16,Turno_C,2,9,1,6,6,0,0,0,0,263618
Categoria_43,Turno_B,3,10,1,8,0,8,8,0,0,129176
Categoria_19,Turno_A,3,13,6,4,0,4,0,0,0,385713
Categoria_29,Turno_B,3,10,3,6,0,6,6,0,0,228969
Categoria_14,Turno_B,3,13,3,15,0,15,15,0,0,658663
Categoria_10,Turno_A,3,10,4,6,0,6,0,0,0,909684
Categoria_28,Turno_A,3,10,5,18,0,18,2,0,0,633094
Categoria_28,Turno_B,3,11,3,15,0,15,11,0,0,633094
Categoria_47,Turno_A,3,14,2,25,0,25,0,0,0,831654
Categoria_40,Turno_A,2,9,3,12,0,12,8,0,0,149182
Categoria_42,Turno_A,3,10,4,24,0,24,24,0,0,934414
Categoria_53,Turno_B,3,11,5,15,0,15,15,0,0,860937
Categoria_64,Turno_A,3,14,1,16,16,0,0,0,0,386896
Categoria_25,Turno_A,2,9,2,14,0,14,14,0,0,988732
Categoria_67,Turno_B,3,11,4,14,0,14,0,0,0,713550
Categoria_06,Turno_B,3,12,2,14,0,14,7,0,0,717611
Categoria_45,Turno_B,2,9,4,8,0,8,8,0,0,211664
Categoria_63,Turno_A,3,11,4,15,0,15,1,0,0,34538
Categoria_59,Turno_C,2,9,1,3,0,3,0,0,0,596146
Categoria_31,Turno_B,3,13,2,5,0,5,0,0,0,132409
Categoria_27,Turno_B,3,12,3,6,0,6,0,0,0,194064
Categoria_38,Turno_A,3,12,5,6,0,6,0,0,0,638776
Categoria_14,Turno_A,3,10,1,34,0,34,34,0,0,658663
Categoria_66,Turno_B,3,12,1,12,0,12,0,0,0,146330
Categoria_61,Turno_A,3,10,3,12,12,0,0,0,0,144633
Categoria_22,Turno_A,3,13,3,4,0,4,4,0,0,907421
Categoria_Desconocida,Turno_A,3,11,4,14,0,14,0,0,0,298998
Categoria_62,Turno_B,3,10,4,32,0,32,1,0,0,611661
Categoria_21,Turno_B,3,11,2,6,0,6,6,0,0,466551
Categoria_11,Turno_B,3,11,1,14,0,14,7,0,0,923910
Categoria_68,Turno_A,3,10,1,53,0,53,8,0,0,995067
Categoria_28,Turno_B,3,12,1,15,0,15,4,0,0,633094
Categoria_14,Turno_A,2,9,2,4,0,4,0,0,0,658663
Categoria_55,Turno_A,3,11,6,9,0,9,1,0,0,779598
Categoria_45,Turno_A,3,12,4,6,0,6,0,0,0,211664
Categoria_62,Turno_B,3,11,5,14,0,14,0,0,0,611661
Categoria_42,Turno_B,3,11,5,6,0,6,6,0,0,934414
Categoria_21,Turno_A,3,11,2,15,0,15,15,0,0,466551
Categoria_66,Turno_A,3,10,6,16,0,16,12,0,0,146330
Categoria_20,Turno_A,3,12,1,38,0,38,38,0,0,804824
Categoria_63,Turno_B,3,10,2,9,0,9,9,0,0,34538
Categoria_05,Turno_B,2,9,4,16,0,16,16,0,0,168338
Categoria_21,Turno_A,3,10,3,12,0,12,12,0,0,466551
Categoria_16,Turno_A,2,9,2,20,0,20,5,0,0,263618
Categoria_61,Turno_A,3,11,2,17,0,17,0,0,0,144633
Categoria_66,Turno_A,3,12,1,17,0,17,0,0,0,146330
Categoria_39,Turno_B,2,9,3,11,0,11,6,0,0,60015
Categoria_58,Turno_B,2,9,1,9,0,9,9,0,0,274712
Categoria_58,Turno_A,3,12,1,17,0,17,17,0,0,274712
Categoria_17,Turno_A,3,10,5,8,0,8,0,0,0,312918
Categoria_66,Turno_A,3,10,5,80,0,80,17,0,0,146330
Categoria_03,Turno_B,3,12,4,5,0,5,0,0,0,298998
Categoria_33,Turno_C,2,9,4,1,0,1,0,0,0,298998
Categoria_07,Turno_A,3,12,5,5,0,5,0,0,0,927710
Categoria_32,Turno_A,3,13,4,6,0,6,0,0,0,224020
Categoria_42,Turno_A,2,9,2,18,0,18,18,0,0,934414
Categoria_66,Turno_A,3,14,2,21,0,21,1,0,0,146330
Categoria_07,Turno_A,3,12,6,6,0,6,0,0,0,927710
Categoria_37,Turno_A,3,13,5,15,0,15,1,0,0,294806
Categoria_32,Turno_B,3,10,3,5,0,5,5,0,0,224020
Categoria_66,Turno_B,3,11,3,16,0,16,2,0,0,146330
Categoria_61,Turno_A,2,9,6,20,0,20,13,0,0,144633
Categoria_59,Turno_C,3,10,5,3,0,3,0,0,0,596146
Categoria_05,Turno_A,3,10,5,16,0,16,8,0,0,168338
Categoria_61,Turno_A,3,13,4,22,0,22,0,0,0,144633
Categoria_51,Turno_A,3,10,1,18,18,0,0,0,0,657972
Categoria_68,Turno_C,3,12,4,8,0,8,0,0,0,995067
Categoria_60,Turno_A,3,10,6,20,20,0,0,0,0,40535
Categoria_20,Turno_A,3,13,2,20,0,20,10,0,0,804824
Categoria_05,Turno_B,2,9,1,6,6,0,0,0,0,168338
Categoria_29,Turno_A,3,12,5,6,0,6,0,0,0,228969
Categoria_05,Turno_A,3,10,3,16,0,16,15,0,0,168338
Categoria_12,Turno_A,3,10,2,106,16,90,24,0,0,848688
Categoria_08,Turno_A,3,13,3,40,0,40,7,0,0,310804
Categoria_08,Turno_B,3,13,3,20,0,20,0,0,0,310804
Categoria_27,Turno_B,3,10,1,6,0,6,0,0,0,194064
Categoria_04,Turno_A,3,12,2,11,0,11,0,0,0,298998
Categoria_66,Turno_A,3,10,3,60,0,60,24,0,0,146330
Categoria_66,Turno_A,3,14,1,17,0,17,0,0,0,146330
Categoria_49,Turno_A,2,9,4,81,0,81,81,0,0,58984
Categoria_56,Turno_B,3,12,1,9,0,9,9,0,0,283109
Categoria_56,Turno_A,3,12,1,9,0,9,9,0,0,283109
Categoria_54,Turno_A,3,11,4,17,0,17,0,0,0,130151
Categoria_16,Turno_C,3,14,1,6,0,6,0,0,0,263618
Categoria_41,Turno_A,3,13,2,45,0,45,14,0,0,465808
Categoria_36,Turno_A,2,9,5,50,14,36,16,0,0,499570
Categoria_60,Turno_A,3,11,2,46,0,46,0,0,0,40535
Categoria_08,Turno_A,2,9,2,58,30,28,28,0,0,310804
Categoria_52,Turno_A,3,12,4,139,0,139,4,0,0,143767
Categoria_40,Turno_A,3,10,4,39,0,39,6,0,0,149182
Categoria_09,Turno_A,3,11,3,120,0,120,22,0,0,22666
Categoria_12,Turno_B,3,13,5,59,0,59,1,0,0,848688
Categoria_51,Turno_A,3,12,1,18,0,18,0,0,0,657972
Categoria_67,Turno_A,3,11,5,28,0,28,0,0,0,713550
Categoria_44,Turno_A,2,9,3,62,35,27,27,0,0,698519
Categoria_45,Turno_A,3,14,1,12,0,12,0,0,0,211664
Categoria_51,Turno_B,3,11,3,41,0,41,3,0,0,657972
Categoria_20,Turno_A,3,13,4,42,18,24,12,0,0,804824
Categoria_64,Turno_B,3,10,2,34,0,34,6,0,0,386896
Categoria_59,Turno_A,3,12,1,14,0,14,1,0,0,596146
Categoria_26,Turno_B,3,10,5,120,0,120,15,0,0,490754
Categoria_24,Turno_B,2,9,3,10,0,10,6,0,0,23986
Categoria_24,Turno_B,3,13,5,10,0,10,1,0,0,23986
Categoria_41,Turno_A,3,12,1,48,0,48,4,0,0,465808
Categoria_33,Turno_A,3,13,2,1,0,1,0,0,0,298998
Categoria_35,Turno_B,3,10,1,217,56,161,6,0,0,139312
Categoria_25,Turno_B,2,9,4,21,0,21,21,0,0,988732
Categoria_26,Turno_A,3,10,5,170,28,142,22,0,0,490754
Categoria_26,Turno_A,3,14,2,191,20,171,16,0,0,490754
Categoria_36,Turno_A,3,12,5,50,0,50,0,0,0,499570
Categoria_09,Turno_A,2,9,4,83,63,20,10,0,0,22666
Categoria_41,Turno_B,3,14,2,43,10,33,9,0,0,465808
Categoria_25,Turno_B,3,12,4,21,0,21,20,0,0,988732
Categoria_64,Turno_A,3,11,4,58,0,58,0,0,0,386896
Categoria_64,Turno_A,3,10,2,93,0,93,17,0,0,386896
Categoria_62,Turno_A,3,11,3,28,15,13,0,0,0,611661
Categoria_68,Turno_A,2,9,4,54,18,36,5,0,0,995067
Categoria_33,Turno_A,3,12,4,7,0,7,0,0,0,298998
Categoria_49,Turno_A,3,14,2,65,0,65,0,0,0,58984
Categoria_52,Turno_A,3,13,2,154,15,139,5,0,0,143767
Categoria_66,Turno_A,3,13,1,17,0,17,1,0,0,146330
Categoria_58,Turno_A,3,10,3,31,0,31,31,0,0,274712
Categoria_12,Turno_A,2,9,3,94,52,42,24,0,0,848688
Categoria_68,Turno_B,2,9,4,58,0,58,32,0,0,995067
Categoria_38,Turno_A,3,11,4,6,0,6,6,0,0,638776
Categoria_60,Turno_A,2,9,5,65,65,0,0,0,0,40535
Categoria_49,Turno_A,3,10,6,16,0,16,16,0,0,58984
Categoria_43,Turno_A,3,12,4,8,0,8,0,0,0,129176
Categoria_09,Turno_B,2,9,4,101,79,22,22,0,0,22666
Categoria_26,Turno_A,3,12,1,258,72,186,52,0,0,490754
Categoria_68,Turno_A,2,9,1,53,0,53,52,0,0,995067
Categoria_26,Turno_A,3,12,4,151,0,151,17,0,0,490754
Categoria_61,Turno_A,3,13,5,22,0,22,0,0,0,144633
Categoria_63,Turno_A,3,13,3,78,0,78,19,0,0,34538
Categoria_33,Turno_B,2,9,4,2,0,2,0,0,0,298998
Categoria_23,Turno_A,3,11,2,32,0,32,0,0,0,298998
Categoria_34,Turno_A,3,14,2,67,0,67,0,0,0,904498
Categoria_35,Turno_A,3,12,2,246,2,244,2,0,0,139312
Categoria_35,Turno_B,3,13,3,176,10,166,0,0,0,139312
Categoria_59,Turno_B,2,9,1,26,0,26,13,0,0,596146
Categoria_59,Turno_B,3,14,2,20,0,20,2,0,0,596146
Categoria_59,Turno_B,3,12,4,20,0,20,5,0,0,596146
Categoria_35,Turno_A,3,11,5,205,2,203,3,0,0,139312
Categoria_49,Turno_B,3,10,5,34,0,34,27,0,0,58984
Categoria_25,Turno_B,3,14,2,58,15,43,43,0,0,988732
Categoria_60,Turno_B,3,14,1,40,0,40,0,0,0,40535
Categoria_62,Turno_B,3,12,4,32,0,32,0,0,0,611661
Categoria_09,Turno_B,3,11,3,95,0,95,25,0,0,22666
Categoria_09,Turno_B,3,10,5,56,26,30,12,0,0,22666
Categoria_09,Turno_B,2,9,1,107,32,75,54,0,0,22666
Categoria_25,Turno_B,3,11,3,19,0,19,19,0,0,988732
Categoria_11,Turno_B,3,10,4,34,0,34,32,0,0,923910
Categoria_26,Turno_B,2,9,4,123,55,68,45,0,0,490754
Categoria_49,Turno_A,3,12,4,81,0,81,7,0,0,58984
Categoria_54,Turno_A,3,12,3,19,0,19,3,0,0,130151
Categoria_41,Turno_B,3,12,1,62,0,62,2,0,0,465808
Categoria_41,Turno_A,3,10,5,58,0,58,19,0,0,465808
Categoria_65,Turno_B,2,9,1,35,29,6,6,0,0,501234
Categoria_54,Turno_A,3,13,5,8,0,8,0,0,0,130151
Categoria_49,Turno_B,3,13,2,52,17,35,0,0,0,58984
Categoria_62,Turno_A,3,14,2,21,0,21,0,0,0,611661
Categoria_34,Turno_B,3,10,5,41,0,41,1,0,0,904498
Categoria_34,Turno_B,3,13,2,36,0,36,0,0,0,904498
Categoria_53,Turno_A,3,13,2,30,0,30,7,0,0,860937
Categoria_24,Turno_A,3,11,4,33,0,33,10,0,0,23986
Categoria_59,Turno_A,3,10,5,14,0,14,1,0,0,596146
Categoria_51,Turno_B,3,12,4,50,0,50,2,0,0,657972
Categoria_Desconocida,Turno_A,2,9,2,26,0,26,2,0,0,298998
Categoria_36,Turno_A,3,13,4,31,0,31,0,0,0,499570
Categoria_60,Turno_B,3,13,1,40,0,40,0,0,0,40535
Categoria_08,Turno_A,3,10,1,66,10,56,55,0,0,310804
Categoria_09,Turno_B,3,12,1,107,12,95,7,0,0,22666
Categoria_02,Turno_A,3,12,5,15,0,15,6,0,0,655914
Categoria_68,Turno_A,3,12,4,54,0,54,0,0,0,995067
Categoria_68,Turno_A,3,11,3,54,0,54,1,0,0,995067
Categoria_68,Turno_A,3,10,5,108,12,96,3,0,0,995067
Categoria_52,Turno_A,2,9,1,191,44,147,37,0,0,143767
Categoria_49,Turno_A,3,10,5,82,0,82,17,0,0,58984
Categoria_09,Turno_B,3,12,4,101,0,101,25,0,0,22666
Categoria_26,Turno_A,2,9,4,179,94,85,36,0,0,490754
Categoria_56,Turno_B,2,9,1,9,9,0,0,0,0,283109
Categoria_68,Turno_B,3,14,2,64,0,64,0,0,0,995067
Categoria_37,Turno_B,3,13,3,18,0,18,6,0,0,294806
Categoria_41,Turno_A,3,10,6,46,0,46,27,0,0,465808
Categoria_35,Turno_A,3,10,1,206,18,188,9,0,0,139312
Categoria_38,Turno_A,3,10,2,3,0,3,3,0,0,638776
Categoria_36,Turno_B,2,9,5,44,26,18,3,0,0,499570
Categoria_52,Turno_A,3,11,3,189,0,189,3,0,0,143767
Categoria_14,Turno_A,2,9,4,25,0,25,25,0,0,658663
Categoria_66,Turno_A,2,9,5,80,30,50,12,0,0,146330
Categoria_56,Turno_B,3,10,5,11,0,11,11,0,0,283109
Categoria_44,Turno_B,2,9,3,27,0,27,27,0,0,698519
Categoria_24,Turno_B,3,12,3,25,0,25,7,0,0,23986
Categoria_24,Turno_A,3,11,1,27,0,27,9,0,0,23986
Categoria_20,Turno_B,3,14,1,32,0,32,2,0,0,804824
Categoria_59,Turno_A,3,12,4,11,0,11,0,0,0,596146
Categoria_04,Turno_B,3,12,2,4,0,4,0,0,0,298998
Categoria_33,Turno_A,3,14,2,1,0,1,0,0,0,298998
Categoria_10,Turno_A,3,13,2,8,0,8,0,0,0,909684
Categoria_21,Turno_A,3,13,5,12,0,12,12,0,0,466551
Categoria_68,Turno_A,3,14,2,55,0,55,0,0,0,995067
Categoria_12,Turno_B,3,11,1,68,0,68,25,0,0,848688
Categoria_37,Turno_A,3,13,3,12,0,12,2,0,0,294806
Categoria_49,Turno_A,2,9,1,81,0,81,81,0,0,58984
Categoria_64,Turno_A,2,9,3,36,17,19,4,0,0,386896
Categoria_17,Turno_B,3,11,2,3,0,3,0,0,0,312918
Categoria_09,Turno_B,3,14,2,92,0,92,0,0,0,22666
Categoria_48,Turno_A,3,11,4,54,0,54,54,0,0,311648
Categoria_54,Turno_A,3,11,1,14,0,14,1,0,0,130151
Categoria_26,Turno_B,2,9,1,142,63,79,63,0,0,490754
Categoria_53,Turno_B,3,14,2,18,0,18,1,0,0,860937
Categoria_52,Turno_B,3,14,2,82,12,70,0,0,0,143767
Categoria_42,Turno_B,2,9,1,27,3,24,24,0,0,934414
Categoria_09,Turno_A,3,13,2,82,0,82,19,0,0,22666
Categoria_20,Turno_A,3,13,1,38,0,38,11,0,0,804824
Categoria_40,Turno_B,2,9,2,23,5,18,9,0,0,149182
Categoria_23,Turno_A,3,14,1,32,0,32,0,0,0,298998
Categoria_53,Turno_A,3,11,3,17,0,17,13,0,0,860937
Categoria_26,Turno_B,3,13,2,136,0,136,1,0,0,490754
Categoria_49,Turno_B,3,12,4,33,0,33,3,0,0,58984
Categoria_24,Turno_A,3,12,3,12,0,12,1,0,0,23986
Categoria_24,Turno_B,3,11,1,10,0,10,4,0,0,23986
Categoria_35,Turno_B,2,9,2,177,50,127,11,0,0,139312
Categoria_41,Turno_B,2,9,1,62,16,46,46,0,0,465808
Categoria_59,Turno_B,3,13,2,20,0,20,4,0,0,596146
Categoria_59,Turno_B,3,12,1,26,0,26,4,0,0,596146
Categoria_35,Turno_A,3,11,6,156,0,156,4,0,0,139312
Categoria_36,Turno_A,3,14,1,31,0,31,0,0,0,499570
Categoria_52,Turno_B,2,9,1,41,9,32,6,0,0,143767
Categoria_52,Turno_B,3,13,2,82,12,70,0,0,0,143767
Categoria_09,Turno_A,3,12,4,71,0,71,10,0,0,22666
Categoria_29,Turno_A,3,13,5,6,0,6,0,0,0,228969
Categoria_68,Turno_B,2,9,1,79,34,45,45,0,0,995067
Categoria_08,Turno_B,3,12,2,22,0,22,6,0,0,310804
Categoria_48,Turno_A,3,12,3,33,15,18,18,0,0,311648
Categoria_41,Turno_A,2,9,1,48,24,24,24,0,0,465808
Categoria_12,Turno_B,3,10,2,36,8,28,15,0,0,848688
Categoria_60,Turno_A,3,12,5,65,0,65,0,0,0,40535
Categoria_14,Turno_A,3,12,4,28,0,28,28,0,0,658663
Categoria_06,Turno_B,2,9,4,35,18,17,17,0,0,717611
Categoria_06,Turno_B,3,14,2,14,0,14,0,0,0,717611
Categoria_61,Turno_A,2,9,3,12,12,0,0,0,0,144633
Categoria_45,Turno_B,3,13,4,8,0,8,0,0,0,211664
Categoria_20,Turno_B,2,9,5,38,14,24,24,0,0,804824
Categoria_34,Turno_A,2,9,4,54,0,54,1,0,0,904498
Categoria_35,Turno_A,2,9,2,275,77,198,27,0,0,139312
Categoria_65,Turno_A,3,12,1,113,0,113,2,0,0,501234
Categoria_65,Turno_A,3,12,4,85,0,85,3,0,0,501234
Categoria_36,Turno_A,3,13,1,31,0,31,0,0,0,499570
Categoria_34,Turno_A,3,10,5,32,0,32,1,0,0,904498
Categoria_26,Turno_A,3,13,2,191,20,171,29,0,0,490754
Categoria_35,Turno_B,3,12,2,173,2,171,0,0,0,139312
Categoria_51,Turno_B,3,13,2,40,0,40,2,0,0,657972
Categoria_49,Turno_A,3,13,2,65,0,65,1,0,0,58984
Categoria_49,Turno_A,3,12,1,81,0,81,10,0,0,58984
Categoria_26,Turno_A,3,11,3,170,26,144,34,0,0,490754
Categoria_26,Turno_B,3,12,4,116,0,116,22,0,0,490754
Categoria_48,Turno_A,3,13,5,51,0,51,29,0,0,311648
Categoria_26,Turno_B,3,14,2,136,18,118,0,0,0,490754
Categoria_58,Turno_A,3,13,4,21,5,16,5,0,0,274712
Categoria_16,Turno_C,3,13,1,6,0,6,0,0,0,263618
Categoria_40,Turno_B,3,10,1,23,15,8,2,0,0,149182
Categoria_41,Turno_A,3,12,4,51,0,51,13,0,0,465808
Categoria_47,Turno_A,3,13,4,21,0,21,1,0,0,831654
Categoria_34,Turno_B,3,12,4,24,0,24,0,0,0,904498
Categoria_51,Turno_C,3,10,3,4,0,4,4,0,0,657972
Categoria_53,Turno_A,3,14,2,30,0,30,1,0,0,860937
Categoria_44,Turno_A,3,11,1,36,0,36,6,0,0,698519
Categoria_59,Turno_A,3,14,2,23,0,23,3,0,0,596146
Categoria_59,Turno_A,3,11,3,26,0,26,3,0,0,596146
Categoria_59,Turno_B,3,11,3,20,0,20,4,0,0,596146
Categoria_12,Turno_A,3,11,1,84,0,84,31,0,0,848688
Categoria_52,Turno_A,3,10,5,151,12,139,11,0,0,143767
Categoria_07,Turno_A,2,9,3,6,6,0,0,0,0,927710
Categoria_05,Turno_A,3,11,2,9,0,9,3,0,0,168338
Categoria_62,Turno_B,2,9,4,32,0,32,13,0,0,611661
Categoria_09,Turno_A,2,9,1,44,16,28,26,0,0,22666
Categoria_26,Turno_B,3,11,3,197,0,197,39,0,0,490754
Categoria_29,Turno_B,3,12,3,6,6,0,0,0,0,228969
Categoria_34,Turno_A,3,10,6,24,0,24,2,0,0,904498
Categoria_65,Turno_B,3,12,4,41,0,41,0,0,0,501234
Categoria_04,Turno_A,2,9,2,11,0,11,0,0,0,298998
Categoria_28,Turno_B,3,14,1,15,0,15,0,0,0,633094
Categoria_09,Turno_B,3,13,2,92,0,92,2,0,0,22666
Categoria_14,Turno_A,3,14,2,4,0,4,0,0,0,658663
Categoria_60,Turno_A,3,13,1,76,0,76,0,0,0,40535
Categoria_68,Turno_B,3,12,1,79,0,79,3,0,0,995067
Categoria_36,Turno_A,3,12,6,17,0,17,0,0,0,499570
Categoria_42,Turno_A,3,10,5,24,0,24,24,0,0,934414
Categoria_51,Turno_B,2,9,4,50,0,50,50,0,0,657972
Categoria_63,Turno_A,3,10,1,71,11,60,60,0,0,34538
Categoria_44,Turno_A,3,13,5,49,0,49,11,0,0,698519
Categoria_26,Turno_B,3,12,1,131,0,131,8,0,0,490754
Categoria_24,Turno_A,2,9,3,12,0,12,8,0,0,23986
Categoria_44,Turno_A,3,13,6,55,15,40,13,0,0,698519
Categoria_48,Turno_B,3,11,4,49,0,49,49,0,0,311648
Categoria_52,Turno_A,3,14,2,154,3,151,0,0,0,143767
Categoria_14,Turno_A,3,12,1,34,0,34,34,0,0,658663
Categoria_25,Turno_B,3,13,2,58,15,43,43,0,0,988732
Categoria_61,Turno_B,3,12,3,67,12,55,0,0,0,144633
Categoria_41,Turno_A,3,14,2,45,1,44,13,0,0,465808
Categoria_41,Turno_B,3,12,4,41,0,41,13,0,0,465808
Categoria_53,Turno_A,3,12,4,27,0,27,14,0,0,860937
Categoria_68,Turno_B,3,11,3,72,0,72,1,0,0,995067
Categoria_57,Turno_A,2,9,4,6,0,6,6,0,0,978140
Categoria_45,Turno_B,3,10,3,40,0,40,17,0,0,211664
Categoria_12,Turno_A,3,13,5,78,0,78,0,0,0,848688
Categoria_22,Turno_B,3,12,1,10,0,10,10,0,0,907421
Categoria_54,Turno_B,2,9,3,21,11,10,10,0,0,130151
Categoria_59,Turno_A,2,9,1,14,0,14,5,0,0,596146
Categoria_23,Turno_B,3,10,3,24,24,0,0,0,0,298998
Categoria_24,Turno_B,3,10,2,10,0,10,5,0,0,23986
Categoria_24,Turno_B,3,11,4,10,0,10,4,0,0,23986
Categoria_51,Turno_B,3,14,2,40,0,40,0,0,0,657972
Categoria_59,Turno_B,3,10,5,26,0,26,6,0,0,596146
Categoria_35,Turno_B,3,10,4,101,12,89,0,0,0,139312
Categoria_35,Turno_A,3,13,3,258,0,258,1,0,0,139312
Categoria_01,Turno_A,3,12,3,10,0,10,10,0,0,557707
Categoria_17,Turno_B,3,14,1,10,0,10,0,0,0,312918
Categoria_08,Turno_B,3,10,4,31,0,31,31,0,0,310804
Categoria_65,Turno_B,3,11,3,68,0,68,1,0,0,501234
Categoria_30,Turno_B,3,11,4,6,0,6,1,0,0,298998
Categoria_41,Turno_A,2,9,4,51,16,35,35,0,0,465808
Categoria_49,Turno_B,2,9,1,31,0,31,31,0,0,58984
Categoria_58,Turno_A,3,14,1,17,0,17,17,0,0,274712
Categoria_45,Turno_B,3,14,1,13,0,13,0,0,0,211664
Categoria_60,Turno_A,3,14,1,76,0,76,0,0,0,40535
Categoria_43,Turno_A,3,10,6,9,0,9,6,0,0,129176
Categoria_03,Turno_B,3,11,2,5,0,5,0,0,0,298998
Categoria_24,Turno_A,3,13,5,12,0,12,1,0,0,23986
Categoria_41,Turno_B,3,11,3,49,0,49,2,0,0,465808
Categoria_25,Turno_B,2,9,1,34,7,27,27,0,0,988732
Categoria_65,Turno_A,3,14,2,99,0,99,0,0,0,501234
Categoria_48,Turno_B,3,11,1,15,0,15,15,0,0,311648
Categoria_36,Turno_B,3,14,1,30,0,30,0,0,0,499570
Categoria_05,Turno_A,3,13,1,25,0,25,1,0,0,168338
Categoria_Desconocida,Turno_A,3,10,1,23,0,23,15,0,0,298998
Categoria_21,Turno_B,3,10,2,6,0,6,6,0,0,466551
Categoria_34,Turno_A,3,12,4,54,0,54,0,0,0,904498
Categoria_69,Turno_B,3,13,4,24,24,0,0,0,0,361279
Categoria_51,Turno_B,2,9,1,38,0,38,38,0,0,657972
Categoria_54,Turno_B,3,11,1,19,0,19,7,0,0,130151
Categoria_Desconocida,Turno_A,3,13,3,56,0,56,0,0,0,298998
Categoria_41,Turno_A,3,11,3,73,0,73,1,0,0,465808
Categoria_42,Turno_B,3,12,1,27,0,27,27,0,0,934414
Categoria_08,Turno_A,3,10,4,71,22,49,49,0,0,310804
Categoria_65,Turno_A,2,9,4,85,19,66,27,0,0,501234
Categoria_53,Turno_B,3,13,2,18,0,18,1,0,0,860937
Categoria_24,Turno_A,3,10,2,12,0,12,8,0,0,23986
Categoria_35,Turno_A,3,10,4,211,24,187,3,0,0,139312
Categoria_59,Turno_A,3,10,6,11,0,11,1,0,0,596146
Categoria_49,Turno_B,3,11,3,61,0,61,10,0,0,58984
Categoria_34,Turno_B,2,9,1,13,0,13,5,0,0,904498
Categoria_52,Turno_A,2,9,4,139,27,112,14,0,0,143767
Categoria_41,Turno_B,3,10,5,48,0,48,19,0,0,465808
Categoria_61,Turno_A,3,10,2,17,0,17,6,0,0,144633
Categoria_26,Turno_A,3,10,6,144,32,112,50,0,0,490754
Categoria_68,Turno_A,3,10,6,67,0,67,10,0,0,995067
Categoria_67,Turno_A,3,10,1,73,32,41,3,0,0,713550
Categoria_43,Turno_A,3,14,2,6,0,6,0,0,0,129176
Categoria_43,Turno_B,3,13,2,8,0,8,0,0,0,129176
Categoria_34,Turno_B,3,11,3,36,0,36,0,0,0,904498
Categoria_26,Turno_A,2,9,1,258,75,183,141,0,0,490754
Categoria_22,Turno_A,3,11,3,4,0,4,4,0,0,907421
Categoria_12,Turno_B,3,11,4,43,0,43,2,0,0,848688
Categoria_44,Turno_A,3,12,3,62,0,62,12,0,0,698519
Categoria_17,Turno_B,2,9,5,4,0,4,0,0,0,312918
Categoria_09,Turno_A,3,10,5,102,36,66,33,0,0,22666
Categoria_14,Turno_A,3,13,2,4,0,4,0,0,0,658663
Categoria_53,Turno_B,2,9,4,21,0,21,21,0,0,860937
Categoria_42,Turno_B,3,12,4,26,0,26,26,0,0,934414
Categoria_08,Turno_A,3,12,2,58,18,40,1,0,0,310804
Categoria_42,Turno_B,3,14,2,14,0,14,13,0,0,934414
Categoria_43,Turno_B,2,9,1,8,8,0,0,0,0,129176
Categoria_46,Turno_A,3,10,3,15,0,15,15,0,0,625270
Categoria_67,Turno_B,2,9,2,30,12,18,2,0,0,713550
Categoria_53,Turno_B,3,12,4,21,0,21,4,0,0,860937
Categoria_20,Turno_B,3,12,5,38,24,14,14,0,0,804824
Categoria_12,Turno_A,3,12,3,94,0,94,1,0,0,848688
Categoria_59,Turno_A,3,13,2,23,0,23,2,0,0,596146
Categoria_23,Turno_A,3,13,4,32,0,32,0,0,0,298998
Categoria_59,Turno_B,2,9,4,20,0,20,9,0,0,596146
Categoria_Desconocida,Turno_A,3,12,2,47,0,47,0,0,0,298998
Categoria_65,Turno_A,3,13,2,99,0,99,0,0,0,501234
Categoria_52,Turno_B,3,12,4,103,0,103,4,0,0,143767
Categoria_05,Turno_A,3,14,1,25,0,25,0,0,0,168338
Categoria_51,Turno_A,2,9,4,40,0,40,40,0,0,657972
Categoria_64,Turno_A,3,11,1,16,0,16,0,0,0,386896
Categoria_44,Turno_A,3,10,2,35,0,35,33,0,0,698519
Categoria_49,Turno_A,3,11,3,44,0,44,11,0,0,58984
Categoria_14,Turno_A,2,9,1,34,14,20,20,0,0,658663
Categoria_66,Turno_B,3,14,1,12,0,12,0,0,0,146330
Categoria_62,Turno_B,3,13,2,21,0,21,0,0,0,611661
Categoria_10,Turno_B,3,12,4,6,0,6,0,0,0,909684
Categoria_57,Turno_A,2,9,1,6,0,6,6,0,0,978140
Categoria_20,Turno_B,3,13,1,32,0,32,12,0,0,804824
Categoria_35,Turno_B,3,11,5,116,2,114,0,0,0,139312
Categoria_15,Turno_B,3,11,4,10,0,10,0,0,0,482525
Categoria_09,Turno_A,3,14,2,82,0,82,7,0,0,22666
Categoria_65,Turno_B,3,12,1,35,0,35,5,0,0,501234
Categoria_37,Turno_B,2,9,2,24,6,18,18,0,0,294806
Categoria_43,Turno_A,3,13,2,6,0,6,0,0,0,129176
Categoria_12,Turno_B,2,9,3,37,0,37,17,0,0,848688
Categoria_60,Turno_B,3,11,2,16,0,16,0,0,0,40535
